Transaction number,Vendor ,Category,Amount
8001882712,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man",£842.10
8001882710,SILVER BIRCH CARE LTD,"Construction, Property and Fac Man",£841.54
8001861421,EXTRA MILE CARE COMPANY,Social care,£841.40
1900805373,MIG HOUSE RESIDENTIAL CARE HOME LTD,Children and Education,£840.00
1900805374,MIG HOUSE RESIDENTIAL CARE HOME LTD,Children and Education,£840.00
1900805378,MIG HOUSE RESIDENTIAL CARE HOME LTD,Children and Education,£840.00
8001869981,VINEYARD (UK) SERVICES LTD,Social care,£840.00
1900806108,REDACTED PERSONAL DATA,People and Recruitment,£840.00
1900806540,REDACTED PERSONAL DATA,Children and Education,£840.00
8001863941,CORE OUTREACH & CARE SERVICES UK LT,Social care,£840.00
1900806110,REDACTED PERSONAL DATA,People and Recruitment,£840.00
1900805376,MIG HOUSE RESIDENTIAL CARE HOME LTD,Children and Education,£840.00
1900806439,O C CONSULTING (UK) LTD T/A MANESTR,"Construction, Property and Fac Man",£840.00
8001868181,DILIGENT CARE SERVICES LTD,Social care,£840.00
1900805375,MIG HOUSE RESIDENTIAL CARE HOME LTD,Children and Education,£840.00
1900805377,MIG HOUSE RESIDENTIAL CARE HOME LTD,Children and Education,£840.00
1900805754,REDACTED PERSONAL DATA,Communication,£840.00
8001872421,PREMIER CAREWAITING LTD,Social care,£839.50
8001876701,CIRCLE OF CARE SERVICE LTD,Social care,£839.40
8001873960,SEVACARE (UK) LTD,Social care,£837.67
8001873988,SEVACARE (UK) LTD,Social care,£837.16
8001850082,LOUISIANNA PROPERTIES LTD,"Construction, Property and Fac Man",£837.00
8001850166,GATEWAY LEGAL & PROF SRVS (UK) LTD,"Construction, Property and Fac Man",£837.00
1900806644,UBIQUS UK LTD,Communication,£832.00
1900805382,MINERAL PRODUCTS ASSOCIATION LIMITE,Learning and Development,£830.00
8001862681,EXTRA MILE CARE COMPANY,Social care,£829.52
8001861761,EXTRA MILE CARE COMPANY,Social care,£829.52
8001860101,EXTRA MILE CARE COMPANY,Social care,£829.40
5201142564,WOLFESTONE TRANSLATION LTD,Legal,£829.00
5201142814,GARDEN MAINTENANCE & LANDSCAPE CO L,"Construction, Property and Fac Man",£828.42
1900805547,TRUST EDUCATION LIMITED,People and Recruitment,£828.00
1900806010,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man",£828.00
8001851421,NORTH LONDON ASIAN CARE,Social care,£827.33
5201143448,REDACTED PERSONAL DATA,Sport and Leisure,£826.66
1900805252,WILKIN CHAPMAN LLP,General,£825.40
8001882829,FINEFAIR LTD,"Construction, Property and Fac Man",£825.00
8001862141,EXTRA MILE CARE COMPANY,Social care,£823.38
1900805924,REDACTED PERSONAL DATA,General,£822.23
5201144503,CITY OF WESTMINISTER,People and Recruitment,£820.00
5201142159,ELEGANCE FURNITURE SUPPLIES LTD,General,£820.00
8001873940,SEVACARE (UK) LTD,Social care,£819.46
8001868840,REDACTED PERSONAL DATA,Social care,£819.28
8001859081,EXTRA MILE CARE COMPANY,Social care,£817.36
8001873731,SEVACARE (UK) LTD,Social care,£816.84
8001856241,BEVINGTON CARE SERVICES LTD,Social care,£816.00
5201143189,REDACTED PERSONAL DATA,Social care,£814.40
1900805428,FORENSIC PATHOLOGY OPINION LTD,General,£814.40
8001850321,BIKUR CHOLIM LTD,Social care,£811.80
8001850261,BIKUR CHOLIM LTD,Social care,£811.80
8001850361,BIKUR CHOLIM LTD,Social care,£811.80
8001879276,THE FER VIEW,Temporary Accommodation,£810.38
8001882700,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£810.00
8001882756,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£810.00
8001882729,ESTATE141 LIMITED,"Construction, Property and Fac Man",£810.00
8001882759,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£810.00
8001882685,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£810.00
8001882731,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£810.00
8001882688,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£810.00
1900806522,ORANGE PCS LTD,IT and Telecoms,£807.54
1900806067,GENESIS HOUSING ASSOCIATION,Temporary Accommodation,£805.80
8001876546,ALLPAY LTD,Social care,£805.69
8001871061,EXTRA MILE CARE COMPANY,Social care,£805.48
8001871021,EXTRA MILE CARE COMPANY,Social care,£805.48
8001871741,PREMIER CAREWAITING LTD,Social care,£805.00
5201142676,SPECTRUM PLASTICS,Communication,£803.35
8001873972,SEVACARE (UK) LTD,Social care,£801.54
8001857645,CONTINUUM GROUP & EDUCATION GROUP L,Temporary Accommodation,£800.00
1900805210,ALLPAY LIMITED,General,£800.00
1900805392,MARTIN ARNOLD ASSOCIATES LLP,"Construction, Property and Fac Man",£800.00
1900805383,MINERAL PRODUCTS ASSOCIATION LIMITE,Learning and Development,£800.00
5201143847,WESTBURY MEDICAL CENTRE,Public Health,£800.00
8001873381,OUTLOOK FOSTERING SERVICES LTD,Transport & Travel,£800.00
5201143117,REDACTED PERSONAL DATA,Legal,£800.00
5201144141,NLPC LTD,General,£800.00
1900806444,EXTRA MILE CARE COMPANY,General,£799.33
5201143235,IMAGE DATA GROUP LIMITED,Communication,£799.00
8001869043,RANC CARE HOMES LTD,General,£798.43
1900806163,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man",£797.99
8001884532,REDACTED PERSONAL DATA,Social care,£797.15
1900806003,PLEXUS LAW (OFFICE ACCOUNT),Finance,£796.50
8001873928,SEVACARE (UK) LTD,Social care,£796.40
5201143194,CORDOBA SERVICES LIMITED,Learning and Development,£795.00
200345497,EMBRACE UK COMMUNITY SUPPORT CENTRE,Social care,£793.97
1900806494,HORIZON TEACHERS LTD,People and Recruitment,£792.55
8001864001,CORE OUTREACH & CARE SERVICES UK LT,Social care,£791.48
5201143635,THE QUEENSWOOD MEDICAL PRACTICE,Public Health,£790.72
8001882752,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£790.67
5201142835,ELIESHA TRAINING LIMITED,Learning and Development,£790.00
5201144145,SWALLOWMAX LTD,Communication,£788.00
5201143085,REDACTED PERSONAL DATA,Sport and Leisure,£787.50
8001867142,EXTRA MILE CARE COMPANY,Social care,£787.31
5201144117,ROYAL MAIL GROUP LTD,General,£787.00
8001873978,SEVACARE (UK) LTD,Social care,£786.24
8001873756,SEVACARE (UK) LTD,Social care,£786.24
8001873891,SEVACARE (UK) LTD,Social care,£786.24
8001873760,SEVACARE (UK) LTD,Social care,£786.12
8001873726,SEVACARE (UK) LTD,Social care,£786.12
5201144661,MYERS (IDEAL SUPPLIES) LTD,General,£785.25
5201144198,CROWN PROMOTIONS & REMOVALS LTD,General,£785.20
8001841041,YOUTH JUSTICE BOARD FOR ENGLAND & W,Children and Education,£785.00
8001877361,CIRCLE OF CARE SERVICE LTD,Social care,£784.00
8001850251,ATLAS PROPERTY LONDON LTD,Temporary Accommodation,£784.00
8001857421,COUNCIL OF ASIAN PEOPLE HAR DAY CAR,Social care,£783.56
8001876843,JAH-JIREH CHARITY HOMES,General,£783.31
5201143807,THE MORRIS HOUSE GROUP PRACTICE,Public Health,£782.85
5201142642,EXTRA MILE CARE COMPANY,People and Recruitment,£781.30
8001873826,SEVACARE (UK) LTD,Social care,£780.90
8001882717,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£780.60
1900805285,MIDLAND FORESTRY LTD,"Construction, Property and Fac Man",£780.00
8001866041,CYPRIOT ELDERLY & DISABLED GROUP,Social care,£779.94
1900806068,HOUSING REVIEWS LTD,General,£779.00
8001880388,REDACTED PERSONAL DATA,Social care,£778.81
5201142337,REDACTED PERSONAL DATA,Sport and Leisure,£776.24
5201142352,NURSING HYGIENE GROUP,General,£775.62
8001850086,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£775.00
5201142067,MAC CONTAINER COMPANY LTD,"Construction, Property and Fac Man",£775.00
8001850093,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£775.00
5201143207,CIVICA UK LTD,Public Realm,£775.00
8001850087,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£775.00
8001885423,ST LUCY CARE SER T/A STEP FORWARD H,Social care,£773.50
8001882745,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£771.43
8001882771,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£771.43
8001873716,SEVACARE (UK) LTD,Social care,£770.92
8001848361,EXTRA MILE CARE COMPANY,Social care,£770.16
8001871781,PREMIER CAREWAITING LTD,Social care,£770.00
200345503,HARINGEY WOMENS FORUM,Social care,£767.12
5201142806,GREENCLEAN LTD,General,£766.70
8001862727,ALLPAY LTD,Children and Education,£766.43
5201143720,WESTBURY MEDICAL CENTRE,Public Health,£766.38
8001862441,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,£763.52
8001873949,SEVACARE (UK) LTD,Social care,£763.28
5201144326,RIBA ENTERPRISES LTD,IT and Telecoms,£761.00
5201142053,C.E.F,"Construction, Property and Fac Man",£759.66
8001872301,PREMIER CAREWAITING LTD,Social care,£759.00
8001873780,SEVACARE (UK) LTD,Social care,£758.04
5201143530,REDACTED PERSONAL DATA,Sport and Leisure,£757.80
5201143643,ILSE AMLOT CENTRE FOR WOMEN & CHILD,Children and Education,£757.76
5201143077,REDACTED PERSONAL DATA,Sport and Leisure,£756.40
8001872761,PREMIER CAREWAITING LTD,Social care,£756.00
5201144203,LAMBETH SCIENTIFIC SERVICES LTD,Public Realm,£756.00
8001868823,REDACTED PERSONAL DATA,Social care,£755.93
5201142181, ITM COMMUNICATIONS LTD,IT and Telecoms,£754.35
5201142824,RINGWAY JACOBS LIMITED,Public Realm,£754.01
1900806039,GENERAL ACCOMMODATION ESTATES LTD,Temporary Accommodation,£752.96
8001873912,SEVACARE (UK) LTD,Social care,£752.94
8001878584,TWINGLOBE CARE HOMES LTD,Temporary Accommodation,£752.41
5201143084,REDACTED PERSONAL DATA,Sport and Leisure,£752.27
8001874020,SEVACARE (UK) LTD,Social care,£750.40
8001882708,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man",£750.13
8001882733,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£750.00
8001866241,DEVELOPMENT & LEARNING OPPORTUNITIE,Social care,£750.00
8001882737,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£750.00
1900804501,THE SOCIETY OF CHIEF LIBRARIANS,Learning and Development,£750.00
5201141752,BOLDENS SIGNAGE SOLUTIONS,Communication,£750.00
5201143559,PANACEA SOFTWARE LTD,IT and Telecoms,£750.00
8001882693,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£750.00
8001882697,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£750.00
8001882765,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£750.00
8001882758,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£750.00
8001858091,FIVE RIVERS CHILD CARE LTD,Children and Education,£749.68
1900805415,REDACTED PERSONAL DATA,General,£747.70
8001858701,EXTRA MILE CARE COMPANY,Social care,£745.24
8001873801,SEVACARE (UK) LTD,Social care,£745.16
5201143526,REDACTED PERSONAL DATA,Sport and Leisure,£744.00
8001882703,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man",£742.89
1900806186,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man",£741.74
8001868421,CORE OUTREACH & CARE SERVICES UK LT,Social care,£741.72
5201142084,BADGER COMPUTER SERVICES LTD,IT and Telecoms,£740.00
8001859952,THEMICARE LTD,"Construction, Property and Fac Man",£738.00
1900805919,REDACTED PERSONAL DATA,General,£736.55
8001862901,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,£736.00
8001870001,VINEYARD (UK) SERVICES LTD,Social care,£735.00
8001850148,GATEWAY LEGAL & PROF SRVS (UK) LTD,Temporary Accommodation,£735.00
8001851381,NORTH LONDON ASIAN CARE,Social care,£730.87
8001859901,RESPOND,Social care,£727.24
8001873710,SEVACARE (UK) LTD,Social care,£726.19
8001873971,SEVACARE (UK) LTD,Social care,£724.88
8001873461,PREMIER CAREWAITING LTD,Social care,£724.50
1900805032,SOUTHGATE & FINCHLEY COACHES LTD,Transport & Travel,£724.00
1900805276,TRUST EDUCATION LIMITED,IT and Telecoms,£724.00
8001871941,MAISON MOTI LTD,Temporary Accommodation,£723.21
5201144449,BERTRAM TRADING LTD,Communication,£722.36
8001871481,PREMIER CAREWAITING LTD,Social care,£721.00
8001868161,DILIGENT CARE SERVICES LTD,Social care,£720.00
8001875661,BERKELEY FARM & ENTERPRISES,Social care,£720.00
8001873931,SEVACARE (UK) LTD,Social care,£720.00
5201142772,PLM OFFICE SOLUTION,General,£720.00
8001873770,SEVACARE (UK) LTD,Social care,£719.64
5201142334,REDACTED PERSONAL DATA,Sport and Leisure,£719.20
5201144307,REDACTED PERSONAL DATA,Sport and Leisure,£719.20
8001860301,THE MARKFIELD PROJECT LTD,Social care,£718.65
8001880026,WATERFALL HOUSE LTD,Temporary Accommodation,£717.55
5201142619,REDACTED PERSONAL DATA,Sport and Leisure,£716.72
8001820221,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,£715.64
5201143663,REDACTED PERSONAL DATA,Sport and Leisure,£715.06
1900805335,WOODCROFT SCHOOL,General,£715.00
8001873933,SEVACARE (UK) LTD,Social care,£714.76
8001873711,SEVACARE (UK) LTD,Social care,£714.76
8001874018,SEVACARE (UK) LTD,Social care,£714.76
8001873878,SEVACARE (UK) LTD,Social care,£714.76
8001873872,SEVACARE (UK) LTD,Social care,£714.76
8001873847,SEVACARE (UK) LTD,Social care,£714.76
8001873748,SEVACARE (UK) LTD,Social care,£714.76
8001873995,SEVACARE (UK) LTD,Social care,£714.76
8001874015,SEVACARE (UK) LTD,Social care,£714.76
8001873837,SEVACARE (UK) LTD,Social care,£714.76
8001735426,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man",£714.68
8001873915,SEVACARE (UK) LTD,Social care,£714.56
8001874024,SEVACARE (UK) LTD,Social care,£714.56
8001874002,SEVACARE (UK) LTD,Social care,£714.56
8001873831,SEVACARE (UK) LTD,Social care,£714.56
8001873870,SEVACARE (UK) LTD,Social care,£714.56
8001864281,CORE OUTREACH & CARE SERVICES UK LT,Social care,£714.36
8001877514,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,£713.00
8001877521,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,£713.00
1900806662,SPG CONSULTANTS LTD,Children and Education,£712.50
5201144480,WESTERN SUSSEX HOSPITALS NHS FT,Public Health,£711.40
8001854681,AREA 51 EDUCATION LTD,Social care,£711.00
8001854541,AREA 51 EDUCATION LTD,Social care,£711.00
8001854461,AREA 51 EDUCATION LTD,Social care,£711.00
8001854801,AREA 51 EDUCATION LTD,Social care,£711.00
8001854621,AREA 51 EDUCATION LTD,Social care,£711.00
8001854841,AREA 51 EDUCATION LTD,Social care,£711.00
8001854421,AREA 51 EDUCATION LTD,Social care,£711.00
8001854861,AREA 51 EDUCATION LTD,Social care,£711.00
8001854501,AREA 51 EDUCATION LTD,Social care,£711.00
8001854741,AREA 51 EDUCATION LTD,Social care,£711.00
8001854581,AREA 51 EDUCATION LTD,Social care,£711.00
8001854701,AREA 51 EDUCATION LTD,Social care,£711.00
8001854641,AREA 51 EDUCATION LTD,Social care,£711.00
8001854341,AREA 51 EDUCATION LTD,Social care,£711.00
8001854381,AREA 51 EDUCATION LTD,Social care,£711.00
8001854762,AREA 51 EDUCATION LTD,Social care,£711.00
1900805316,FRANKHAM CONSULTANCY GROUP LTD,"Construction, Property and Fac Man",£710.50
5201142064,ENVIRONMENTAL EVALUATION LTD,"Construction, Property and Fac Man",£710.00
8001861261,EXTRA MILE CARE COMPANY,Social care,£709.28
8001880919,REDACTED PERSONAL DATA,Social care,£708.58
8001863161,TURKISH CYPRIOT COMMUNITY ASSN.,Social care,£708.00
8001874007,SEVACARE (UK) LTD,Social care,£707.10
8001873836,SEVACARE (UK) LTD,Social care,£707.10
8001870681,ANDERSEN CARE LIMITED,Social care,£706.44
1900805333,CHUBB FIRE & SECURITY LTD,Children and Education,£706.05
1900805811,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man",£705.00
5201143440,REDACTED PERSONAL DATA,Sport and Leisure,£702.80
8001868561,CORE OUTREACH & CARE SERVICES UK LT,Social care,£702.50
1900806037,HM REVENUE & CUSTOMS ONLY,Temporary Accommodation,£702.00
5201141844,INITIAL WASHROOM SOLUTIONS,General,£701.79
1900805707,HOMES FOR HARINGEY LIMITED,"Construction, Property and Fac Man",£701.70
8001841521,NORTH LONDON ASIAN CARE,Social care,£701.55
1900805490,STROUD GREEN PRIMARY SCHOOL,General,£700.00
5201144153,FULCRUM DATA FORENSICS LIMITED,IT and Telecoms,£700.00
8001868321,ADOPTION UK,Communication,£700.00
8001868341,ADOPTION UK,Communication,£700.00
8001840461,HARINGEY MENCAP LIMITED,Social care,£699.80
8001840501,HARINGEY MENCAP LIMITED,Social care,£699.80
8001840562,HARINGEY MENCAP LIMITED,Social care,£699.80
5201143088,HUDSON GLOBAL RESOURCES LTD,People and Recruitment,£699.60
8001873875,SEVACARE (UK) LTD,Social care,£699.44
8001873797,SEVACARE (UK) LTD,Social care,£699.24
5201143220,P F CUSACK (TOOL SUPPLIERS) LTD,Communication,£699.01
5201143081,REDACTED PERSONAL DATA,Sport and Leisure,£699.00
1900806492,THE PLACEMENT GROUP (UK) LTD,People and Recruitment,£698.44
5201142095,MYERS (IDEAL SUPPLIES) LTD,General,£697.75
8001881501,EXTRA MILE CARE COMPANY,Social care,£697.30
8001851141,NORTH LONDON ASIAN CARE,Social care,£697.24
5201142614,REDACTED PERSONAL DATA,Sport and Leisure,£695.75
8001885332,RYANCARE FOSTERING LTD,Children and Education,£695.00
8001885328,RYANCARE FOSTERING LTD,Children and Education,£695.00
8001872021,DILIGENT CARE SERVICES LTD,Social care,£694.80
8001873881,SEVACARE (UK) LTD,Social care,£694.34
8001873848,SEVACARE (UK) LTD,Social care,£694.32
8001873702,SEVACARE (UK) LTD,Social care,£694.12
5201141971,BOLDENS SIGNAGE SOLUTIONS,Communication,£692.95
1900805649,OMEGA LETTINGS LTD,Temporary Accommodation,£692.50
8001856021,THE MARKFIELD PROJECT LTD,Social care,£690.00
5201143810,REDACTED PERSONAL DATA,Public Health,£689.76
1900806075,REDACTED PERSONAL DATA,Learning and Development,£689.75
8001886161,ONE HOUSING GROUP LTD,Social care,£689.57
8001886165,ONE HOUSING GROUP LTD,Social care,£689.57
8001886169,ONE HOUSING GROUP LTD,Social care,£689.57
8001886191,ONE HOUSING GROUP LTD,Social care,£689.57
8001886159,ONE HOUSING GROUP LTD,Social care,£689.57
8001886144,ONE HOUSING GROUP LTD,Social care,£689.57
8001886163,ONE HOUSING GROUP LTD,Social care,£689.57
8001886145,ONE HOUSING GROUP LTD,Social care,£689.57
8001886167,ONE HOUSING GROUP LTD,Social care,£689.57
8001886146,ONE HOUSING GROUP LTD,Social care,£689.57
8001886189,ONE HOUSING GROUP LTD,Social care,£689.57
8001886147,ONE HOUSING GROUP LTD,Social care,£689.57
8001886196,ONE HOUSING GROUP LTD,Social care,£689.57
8001886148,ONE HOUSING GROUP LTD,Social care,£689.57
8001886160,ONE HOUSING GROUP LTD,Social care,£689.57
8001886149,ONE HOUSING GROUP LTD,Social care,£689.57
8001886162,ONE HOUSING GROUP LTD,Social care,£689.57
8001886150,ONE HOUSING GROUP LTD,Social care,£689.57
8001886164,ONE HOUSING GROUP LTD,Social care,£689.57
8001886151,ONE HOUSING GROUP LTD,Social care,£689.57
8001886166,ONE HOUSING GROUP LTD,Social care,£689.57
8001886152,ONE HOUSING GROUP LTD,Social care,£689.57
8001886168,ONE HOUSING GROUP LTD,Social care,£689.57
8001886153,ONE HOUSING GROUP LTD,Social care,£689.57
8001886187,ONE HOUSING GROUP LTD,Social care,£689.57
8001886154,ONE HOUSING GROUP LTD,Social care,£689.57
8001886190,ONE HOUSING GROUP LTD,Social care,£689.57
8001886201,ONE HOUSING GROUP LTD,Social care,£689.57
8001886193,ONE HOUSING GROUP LTD,Social care,£689.57
8001886156,ONE HOUSING GROUP LTD,Social care,£689.57
8001886198,ONE HOUSING GROUP LTD,Social care,£689.57
8001886158,ONE HOUSING GROUP LTD,Social care,£689.57
8001886155,ONE HOUSING GROUP LTD,Social care,£689.57
8001873746,SEVACARE (UK) LTD,Social care,£689.16
5201143135,UNITED GUARDING SERVICES LTD,General,£689.10
8001873923,SEVACARE (UK) LTD,Social care,£689.04
5201144682,LONDON BOROUGH OF WALTHAM FOREST,People and Recruitment,£687.29
1900806462,BROWNE JACOBSON LLP,Finance,£686.00
1900805314,HOUSING REVIEWS LTD,General,£686.00
5201142985,VALUATION OFFICE AGENCY ADMINS'TION,Public Realm,£685.13
1900805914,REDACTED PERSONAL DATA,General,£685.00
8001856561,ADVANTAGE HEALTHCARE GROUP LIMITED,Social care,£684.81
8001831461,ADVANTAGE HEALTHCARE GROUP LIMITED,Social care,£684.80
8001856501,ADVANTAGE HEALTHCARE GROUP LIMITED,Social care,£684.80
8001866381,ADVANTAGE HEALTHCARE GROUP LIMITED,Social care,£684.80
8001850621,ADVANTAGE HEALTHCARE GROUP LIMITED,Social care,£684.80
8001850581,ADVANTAGE HEALTHCARE GROUP LIMITED,Social care,£684.80
8001831502,ADVANTAGE HEALTHCARE GROUP LIMITED,Social care,£684.80
8001850601,ADVANTAGE HEALTHCARE GROUP LIMITED,Social care,£684.80
