Transaction No.,Vendor Name, Category ,Amount
8001724015,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£797.14
8001724047,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£797.14
8001725171,SEVACARE (UK) LTD,Social Care,£796.48
8001725192,SEVACARE (UK) LTD,Social Care,£796.20
5201131051,REDACTED PERSONAL DATA,Sport and Leisure,£793.60
5201130480,TAPHON LTD,General,£792.00
1900798068,GANDLAKE LIMITED,IT and Telecoms,£791.61
5201131372,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,£790.06
1900797837,PLEXUS LAW (OFFICE ACCOUNT),Finance,£790.00
5201130254,EUROTECH SECURITY SYSTEMS PLC,"Construction, Property and Fac Man",£790.00
1900797375,LPFA RESIDUAL LIABILITIES,General,£789.59
5201130851,REDACTED PERSONAL DATA,Social Care,£788.95
5201131667,CAPITA BUSINESS SERVICES LTD,Learning and Development,£787.50
8001724916,SEVACARE (UK) LTD,Social Care,£786.24
8001725107,SEVACARE (UK) LTD,Social Care,£786.24
8001725118,SEVACARE (UK) LTD,Social Care,£786.24
8001725213,SEVACARE (UK) LTD,Social Care,£786.24
8001724926,SEVACARE (UK) LTD,Social Care,£786.12
8001724966,SEVACARE (UK) LTD,Social Care,£786.12
1900797782,INTAFORENSICS LTD,General,£786.00
8001698601,SATELLITE CONSORTIUM LIMITED,Social Care,£784.88
8001699281,CIRCLE OF CARE SERVICE LTD,Social Care,£784.00
8001715501,HAIL LTD,Social Care,£784.00
8001638361,COUNCIL OF ASIAN PEOPLE HAR DAY CAR,Social Care,£783.56
5201131711,MIDLAND FORESTRY LTD,Public Realm,£781.67
8001683303,LONDON CARE PLC,Social Care,£781.28
8001683862,LONDON CARE PLC,Social Care,£780.80
5201131760,PAVILION SPORTS & CAFE LTD,Sport and Leisure,£780.00
8001709449,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£780.00
8001717981,DILIGENT CARE SERVICES LTD,Social Care,£780.00
1900797971,REDACTED PERSONAL DATA,Sport and Leisure,£778.80
8001723053,REDACTED PERSONAL DATA,Social Care,£778.80
1900798218,KEYS 16 PLUS INDEPENDENT LIVING SER,Children and Education,£778.32
5201131783,REDACTED PERSONAL DATA,Sport and Leisure,£776.98
8001723958,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man",£775.13
1900798250,ATLANTIC LODGE  LTD,Children and Education,£775.00
8001723978,ST ANDREWS COMMUNITY HOUSING ASSN L,"Construction, Property and Fac Man",£775.00
8001723993,ST ANDREWS COMMUNITY HOUSING ASSN L,"Construction, Property and Fac Man",£775.00
8001723999,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£775.00
8001724003,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£775.00
8001724033,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£775.00
8001724041,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£775.00
8001709941,EXTRA MILE CARE COMPANY,Social Care,£769.28
5201130286,EASTERN SHIRES PURCHASING ORGANISAT,General,£768.00
5201131931,MISCO,IT and Telecoms,£767.97
8001724034,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man",£767.65
5201131246,GREENCLEAN LTD,General,£766.70
8001683382,LONDON CARE PLC,Social Care,£766.67
8001723960,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man",£766.28
8001724014,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man",£766.28
1900797819,HARINGEY SHED,Children and Education,£765.00
1900797661,SERVEST (COMMERICAL & PUBLIC SECTOR,General,£764.90
1900797587,REDACTED PERSONAL DATA,General,£763.79
8001716741,DIVERSE CARE (UK) LTD,Children and Education,£763.00
5201130586,FURNITURE @ WORK LTD,General,£760.00
5201131231,CROWN PROMOTIONS & REMOVALS LTD,General,£760.00
8001705821,ONE HOUSING GROUP LTD,Social Care,£757.95
8001704401,EXTRA MILE CARE COMPANY,Social Care,£757.03
5201132346,REDACTED PERSONAL DATA,Sport and Leisure,£756.40
8001708198,REDACTED PERSONAL DATA,Children and Education,£756.00
1900796860,REDACTED PERSONAL DATA,General,£755.60
8001700041,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,£755.28
8001702782,DILIGENT CARE SERVICES LTD,Social Care,£754.00
5201132674,DG3 GROUP (HOLDINGS) LTD,Communication,£752.50
8001725263,SEVACARE (UK) LTD,Social Care,£750.40
1900798166,TOWER ESTATES (LODGE) LIMITED,Children and Education,£750.00
1900798246,ABC 123 NURSERY,Children and Education,£750.00
8001709451,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£750.00
8001709453,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£750.00
8001709455,TOWER ESTATES (LODGE) LIMITED,"Construction, Property and Fac Man",£750.00
5201130934,XEROX FINANCE LTD,IT and Telecoms,£749.19
5201130476,REDACTED PERSONAL DATA,Sport and Leisure,£747.96
8001725168,SEVACARE (UK) LTD,Social Care,£745.40
5201131692,REDACTED PERSONAL DATA,Sport and Leisure,£744.00
5201132014,REDACTED PERSONAL DATA,Sport and Leisure,£744.00
8001699121,SATELLITE CONSORTIUM LIMITED,Social Care,£739.66
1900798178,BROADREACH HOUSE,Public Health,£737.14
8001699481,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,£736.00
5201131611,REDACTED PERSONAL DATA,Sport and Leisure,£735.56
8001683879,LONDON CARE PLC,Social Care,£735.52
1900796943,BUSINESS STORAGE SOLUTIONS LTD,General,£734.89
8001713021,HAIL LTD,Social Care,£733.92
5201131986,THEBIGWORD INTERPRETING SERVICES LI,Communication,£733.67
5201130252,XEROX FINANCE LTD,IT and Telecoms,£731.92
1900798703,LONDON CARE PLC,General,£731.60
5201131794,REDACTED PERSONAL DATA,Sport and Leisure,£730.59
8001704455,GCH PEREGRINE HOUSE LTD,General,£729.00
8001709487,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,£728.00
8001686461,RESPOND,Social Care,£727.24
8001712461,RESPOND,Social Care,£727.24
8001683378,LONDON CARE PLC,Social Care,£726.46
8001710709,REDACTED PERSONAL DATA,Social Care,£726.29
1900796849,THAMES WATER UTILITIES LTD,Energy and Utilities,£725.31
8001725004,SEVACARE (UK) LTD,Social Care,£725.12
8001725205,SEVACARE (UK) LTD,Social Care,£724.88
1900798210,TRUST EDUCATION LIMITED,People and Recruitment,£724.00
5201129990,ILSE AMLOT CENTRE FOR WOMEN & CHILD,Children and Education,£720.32
1900797126,REDACTED PERSONAL DATA,Children and Education,£720.00
1900798109,WHITTINGTON HOSPITAL NHS TRUST,General,£720.00
8001702761,DILIGENT CARE SERVICES LTD,Social Care,£720.00
8001722001,DILIGENT CARE SERVICES LTD,Social Care,£720.00
8001725161,SEVACARE (UK) LTD,Social Care,£720.00
8001724981,SEVACARE (UK) LTD,Social Care,£719.64
5201129954,REDACTED PERSONAL DATA,Sport and Leisure,£719.20
8001697441,SATELLITE CONSORTIUM LIMITED,Social Care,£715.52
8001683421,LONDON CARE PLC,Social Care,£715.20
8001724911,SEVACARE (UK) LTD,Social Care,£714.76
8001724950,SEVACARE (UK) LTD,Social Care,£714.76
8001724985,SEVACARE (UK) LTD,Social Care,£714.76
8001724998,SEVACARE (UK) LTD,Social Care,£714.76
8001725002,SEVACARE (UK) LTD,Social Care,£714.76
8001725047,SEVACARE (UK) LTD,Social Care,£714.76
8001725054,SEVACARE (UK) LTD,Social Care,£714.76
8001725055,SEVACARE (UK) LTD,Social Care,£714.76
8001725098,SEVACARE (UK) LTD,Social Care,£714.76
8001725104,SEVACARE (UK) LTD,Social Care,£714.76
8001725163,SEVACARE (UK) LTD,Social Care,£714.76
8001725166,SEVACARE (UK) LTD,Social Care,£714.76
8001725193,SEVACARE (UK) LTD,Social Care,£714.76
8001725233,SEVACARE (UK) LTD,Social Care,£714.76
8001725247,SEVACARE (UK) LTD,Social Care,£714.76
8001725258,SEVACARE (UK) LTD,Social Care,£714.76
8001725260,SEVACARE (UK) LTD,Social Care,£714.76
8001725270,SEVACARE (UK) LTD,Social Care,£714.76
8001725046,SEVACARE (UK) LTD,Social Care,£714.56
8001725143,SEVACARE (UK) LTD,Social Care,£714.56
8001698201,ARGOS BUSINESS SOLUTIONS LTD,Children and Education,£714.03
8001720941,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720942,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720943,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720944,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720945,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720946,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720947,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720948,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720949,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720950,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720951,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720952,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720953,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720954,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720955,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720956,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720957,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720958,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720959,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720960,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720961,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720962,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720963,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720964,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720983,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720985,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720986,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720987,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720988,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720990,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720993,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720994,ONE HOUSING GROUP LTD,Social Care,£712.56
8001720996,ONE HOUSING GROUP LTD,Social Care,£712.56
8001703081,CYPRIOT ELDERLY & DISABLED GROUP,Social Care,£712.00
5201130959,BRIDGE HOUSE MEDICAL PRACTICE,Public Health,£711.66
8001705921,ONE HOUSING GROUP LTD,Social Care,£711.45
8001725181,SEVACARE (UK) LTD,Social Care,£710.96
5201130139,EDENVALE CARE LIMITED,Social Care,£710.00
8001724028,ATLANTIC LODGE  LTD,"Construction, Property and Fac Man",£708.57
8001699381,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,£708.00
8001716325,ALLPAY LTD,General,£707.00
5201132338,REDACTED PERSONAL DATA,Sport and Leisure,£706.80
5201130261,REDACTED PERSONAL DATA,Sport and Leisure,£704.57
8001704066,PRIORY GROUP LIMITED,Temporary Accommodation,£702.40
8001705382,PREMIER CAREWAITING LTD,Social Care,£702.00
1900797643,CHILDREN'S SPEECH & LANGUAGE THERAP,Children and Education,£700.00
1900797744,SANJURO TRAINING SYSTEMS LTD,Sport and Leisure,£700.00
1900798001,JUDITH LEIGH LTD,Children and Education,£700.00
8001706261,HARINGEY MENCAP LIMITED,Social Care,£699.80
8001706281,HARINGEY MENCAP LIMITED,Social Care,£699.80
8001706421,HARINGEY MENCAP LIMITED,Social Care,£699.80
8001706501,HARINGEY MENCAP LIMITED,Social Care,£699.80
8001706521,HARINGEY MENCAP LIMITED,Social Care,£699.80
8001706541,HARINGEY MENCAP LIMITED,Social Care,£699.80
8001710442,HARINGEY MENCAP LIMITED,Social Care,£699.80
8001710561,HARINGEY MENCAP LIMITED,Social Care,£699.80
8001710601,HARINGEY MENCAP LIMITED,Social Care,£699.80
8001724977,SEVACARE (UK) LTD,Social Care,£699.44
8001725043,SEVACARE (UK) LTD,Social Care,£699.44
8001725010,SEVACARE (UK) LTD,Social Care,£699.24
8001707561,BAAF REGISTERED CHARITY,Communication,£699.00
8001707581,BAAF REGISTERED CHARITY,Communication,£699.00
8001707841,BAAF REGISTERED CHARITY,Communication,£699.00
5201132040,REDACTED PERSONAL DATA,Sport and Leisure,£698.80
1900796927,THE PLACEMENT GROUP (UK) LTD,People and Recruitment,£698.44
5201131707,REDACTED PERSONAL DATA,Sport and Leisure,£697.86
8001715481,HAIL LTD,Social Care,£696.00
8001683431,LONDON CARE PLC,Social Care,£695.96
5201130950,FRASER HAMILTON ASSOCIATES LTD,Communication,£695.00
8001724902,SEVACARE (UK) LTD,Social Care,£694.12
1900797419,SOUTH WEST COUNCILS,Finance,£694.00
1900797821,COMMUNITY LINKS TRADING LTD,People and Recruitment,£693.00
1900797167,STACE LLP,"Construction, Property and Fac Man",£691.00
1900797371,TRUST EDUCATION LIMITED,IT and Telecoms,£691.00
8001683445,LONDON CARE PLC,Social Care,£691.00
1900797692,THAMES WATER UTILITIES LTD,Energy and Utilities,£690.70
5201130791,FINSBURY CYCLES LTD,Travel,£690.33
5201131916,REDACTED PERSONAL DATA,Sport and Leisure,£690.26
8001709509,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,£690.00
8001711101,TOWER ESTATES (LODGE) LIMITED,Temporary Accommodation,£690.00
8001714941,HAIL LTD,Social Care,£690.00
8001718701,NORTH LONDON ASIAN CARE,Social Care,£689.90
8001704962,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704963,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704965,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704966,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704967,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704968,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704969,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704970,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704971,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704972,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704973,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704974,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704975,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704976,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704977,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704978,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704979,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704980,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704981,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704982,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704983,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704984,ONE HOUSING GROUP LTD,Social Care,£689.57
8001704985,ONE HOUSING GROUP LTD,Social Care,£689.57
8001705004,ONE HOUSING GROUP LTD,Social Care,£689.57
8001705006,ONE HOUSING GROUP LTD,Social Care,£689.57
8001705007,ONE HOUSING GROUP LTD,Social Care,£689.57
8001705008,ONE HOUSING GROUP LTD,Social Care,£689.57
8001705009,ONE HOUSING GROUP LTD,Social Care,£689.57
8001705011,ONE HOUSING GROUP LTD,Social Care,£689.57
8001705014,ONE HOUSING GROUP LTD,Social Care,£689.57
8001705015,ONE HOUSING GROUP LTD,Social Care,£689.57
8001705017,ONE HOUSING GROUP LTD,Social Care,£689.57
8001724948,SEVACARE (UK) LTD,Social Care,£689.16
8001697801,CIRCLE OF CARE SERVICE LTD,Social Care,£689.00
1900798045,ASKEWS & HOLTS LIBRARY SERVICES LTD,Communication,£688.47
5201131034,G W TWILLEY & SON LTD,General,£687.00
8001725069,SEVACARE (UK) LTD,Social Care,£686.66
8001713801,HAIL LTD,Social Care,£686.56
8001689261,ADVANTAGE HEALTHCARE GROUP LIMITED,Social Care,£684.80
8001689281,ADVANTAGE HEALTHCARE GROUP LIMITED,Social Care,£684.80
8001694021,ADVANTAGE HEALTHCARE GROUP LIMITED,Social Care,£684.80
8001694041,ADVANTAGE HEALTHCARE GROUP LIMITED,Social Care,£684.80
8001697301,CIRCLE OF CARE SERVICE LTD,Social Care,£683.40
8001709561,CORE OUTREACH & CARE SERVICES UK LT,Social Care,£682.68
5201131607,REDACTED PERSONAL DATA,Sport and Leisure,£682.00
5201132344,REDACTED PERSONAL DATA,Sport and Leisure,£682.00
1900798105,REDACTED PERSONAL DATA,Learning and Development,£680.00
5201130461,BRIDGE HOUSE MEDICAL PRACTICE,Public Health,£680.00
8001701581,CAMPHILL MILTON KEYNES COMMUNTIES,Social Care,£678.36
8001701761,CAMPHILL MILTON KEYNES COMMUNTIES,"Construction, Property and Fac Man",£678.36
8001708921,CORE OUTREACH & CARE SERVICES UK LT,Social Care,£677.04
8001709401,CORE OUTREACH & CARE SERVICES UK LT,Social Care,£676.78
8001699301,CIRCLE OF CARE SERVICE LTD,Social Care,£676.00
5201130147,LTT VENDING  LTD,Food and Drink,£675.63
1900796791,THE KNOWLEDGE ACADEMY LTD,Learning and Development,£675.00
1900798248,HEARTWOOD OUTREACH SERVICES LTD,Children and Education,£675.00
8001725186,SEVACARE (UK) LTD,Social Care,£673.72
8001683311,LONDON CARE PLC,Social Care,£671.28
1900797517,LYNCADE LTD t/a CAVENDISH CARS,Travel,£671.25
5201132041,REDACTED PERSONAL DATA,Sport and Leisure,£669.60
8001697981,SATELLITE CONSORTIUM LIMITED,Social Care,£668.08
8001699241,SATELLITE CONSORTIUM LIMITED,Social Care,£668.08
8001700541,SATELLITE CONSORTIUM LIMITED,Social Care,£668.08
1900797659,CHUBB FIRE & SECURITY LTD,"Construction, Property and Fac Man",£668.06
8001699341,TURKISH CYPRIOT COMMUNITY ASSN.,Social Care,£667.00
8001683321,LONDON CARE PLC,Social Care,£666.68
8001683385,LONDON CARE PLC,Social Care,£666.68
8001683395,LONDON CARE PLC,Social Care,£666.68
8001683411,LONDON CARE PLC,Social Care,£666.68
5201130229, ITM COMMUNICATIONS LTD,IT and Telecoms,£666.01
8001689321,OASIS CARE & TRAINING AGENCY,Social Care,£666.00
1900797438,THE PLACEMENT GROUP (UK) LTD,People and Recruitment,£665.82
8001698261,CIRCLE OF CARE SERVICE LTD,Social Care,£665.56
8001698661,CIRCLE OF CARE SERVICE LTD,Social Care,£665.56
5201132329,REDACTED PERSONAL DATA,Sport and Leisure,£665.47
5201131922,REDACTED PERSONAL DATA,Sport and Leisure,£664.85
5201130151,REDACTED PERSONAL DATA,Sport and Leisure,£664.28
8001726468,REDACTED PERSONAL DATA,Children and Education,£664.28
8001711401,EXTRA MILE CARE COMPANY,Social Care,£664.20
1900797584,REDACTED PERSONAL DATA,General,£661.48
5201130487,CIPFA BUSINESS LIMITED,Learning and Development,£660.25
8001683405,LONDON CARE PLC,Social Care,£660.20
8001701997,WEST LODGE LIMITED,"Construction, Property and Fac Man",£660.00
8001717861,DILIGENT CARE SERVICES LTD,Social Care,£660.00
8001723959,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man",£659.95
8001723968,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£659.95
8001723969,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£659.95
8001723975,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man",£659.95
8001723976,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man",£659.95
8001723977,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£659.95
8001723981,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£659.95
8001723983,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£659.95
8001723986,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£659.95
8001723987,PHOENIX COMMUNITY CARE LTD,"Construction, Property and Fac Man",£659.95
8001724069,ATLAS PROPERTY LONDON LTD,"Construction, Property and Fac Man",£659.95
8001724010,OAK TREE CARE SERVICES LIMITED,"Construction, Property and Fac Man",£658.84
1900797746,MA EDUCATION LTD,Learning and Development,£658.00
8001683318,LONDON CARE PLC,Social Care,£657.48
5201130266,REDACTED PERSONAL DATA,Sport and Leisure,£657.20
8001683450,LONDON CARE PLC,Social Care,£657.15
5201130154,REDACTED PERSONAL DATA,Sport and Leisure,£656.40
1900797634,ILSE AMLOT CENTRE FOR WOMEN & CHILD,Children and Education,£656.00
8001683302,LONDON CARE PLC,Social Care,£655.60
1900798592,SOUTHERN FORENSIC MEDICAL SERVICES,General,£655.50
5201131709,MIDLAND FORESTRY LTD,Public Realm,£655.20
8001725236,SEVACARE (UK) LTD,Social Care,£653.40
8001725267,SEVACARE (UK) LTD,Social Care,£653.40
8001683360,LONDON CARE PLC,Social Care,£652.88
8001698281,CIRCLE OF CARE SERVICE LTD,Social Care,£652.56
5201131273,REDACTED PERSONAL DATA,Sport and Leisure,£651.00
5201131275,REDACTED PERSONAL DATA,Sport and Leisure,£651.00
8001725138,SEVACARE (UK) LTD,Social Care,£650.76
5201131929,MP TRAINING & CONSULTANCY LTD,Learning and Development,£650.00
8001704921,ONE HOUSING GROUP LTD,Social Care,£649.45
5201132363,AECOM LTD,People and Recruitment,£649.25
8001725041,SEVACARE (UK) LTD,Social Care,£648.20
8001683364,LONDON CARE PLC,Social Care,£647.44
8001683323,LONDON CARE PLC,Social Care,£645.26
8001721221,HAIL LTD,Social Care,£645.12
5201131928,INSTITUTE OF LEADERSHIP & MANAGEMEN,Learning and Development,£645.00
8001724978,SEVACARE (UK) LTD,Social Care,£643.44
8001725020,SEVACARE (UK) LTD,Social Care,£643.44
8001725036,SEVACARE (UK) LTD,Social Care,£643.44
8001725162,SEVACARE (UK) LTD,Social Care,£643.44
8001724999,SEVACARE (UK) LTD,Social Care,£643.44
8001724939,SEVACARE (UK) LTD,Social Care,£643.08
